,vin,triggerType_triggerType,triggerType_context,createdDateTime,receivedDateTime,hrTotalVehicleDistance,totalEngineHours,grossCombinationVehicleWeight,snapshotData_gnssPosition_latitude,snapshotData_gnssPosition_longitude,snapshotData_gnssPosition_heading,snapshotData_gnssPosition_speed,snapshotData_gnssPosition_positionDateTime,snapshotData_wheelBasedSpeed,snapshotData_fuelType,snapshotData_fuelLevel1,snapshotData_catalystFuelLevel,snapshotData_driver1WorkingState,snapshotData_driver2WorkingState,snapshotData_ambientAirTemperature,uptimeData_engineCoolantTemperature,uptimeData_serviceBrakeAirPressureCircuit1,uptimeData_serviceBrakeAirPressureCircuit2
2251,XLRTEF5300G450805,TIMER,RFMS,2024-05-11T00:04:38.255Z,2024-05-11T00:09:14.308Z,100917675,1992,42800,52.695154,7.578957,267,18.25,2024-05-11T00:04:08.000Z,68.0,Diesel,27.6,90,DRIVE,DRIVER_AVAILABLE,11,86,1136,1136
2252,XLRTEF5300G450805,TIMER,RFMS,2024-05-11T00:09:38.238Z,2024-05-11T00:14:15.017Z,100923300,1992,42400,52.676995,7.503029,308,6.82,2024-05-11T00:09:08.000Z,58.0,Diesel,28.0,90,DRIVE,DRIVER_AVAILABLE,10,86,1024,1024
2253,XLRTEF5300G450805,DISTANCE_TRAVELLED,RFMS,2024-05-11T00:11:03.367Z,2024-05-11T00:15:41.676Z,100925040,0,42000,52.688282,7.483069,283,22.72,2024-05-11T00:10:57.000Z,84.0,Diesel,28.0,90,DRIVE,,10,84,1088,1088
2254,XLRTEF5300G450805,TIMER,RFMS,2024-05-11T00:14:38.244Z,2024-05-11T00:19:14.045Z,100930100,1992,42000,52.696328,7.429866,312,22.18,2024-05-11T00:14:08.000Z,84.0,Diesel,27.6,90,DRIVE,DRIVER_AVAILABLE,10,84,1112,1112
2255,XLRTEF5300G450805,TIMER,RFMS,2024-05-11T00:19:37.960Z,2024-05-11T00:24:14.999Z,100936245,1992,40400,52.707078,7.347015,267,21.37,2024-05-11T00:19:08.000Z,67.0,Diesel,28.4,90,DRIVE,DRIVER_AVAILABLE,11,86,1112,1112
2256,XLRTEF5300G450805,TIMER,RFMS,2024-05-11T00:24:37.926Z,2024-05-11T00:29:14.800Z,100941810,1992,40800,52.722054,7.269391,297,9.24,2024-05-11T00:24:08.000Z,69.0,Diesel,26.4,91,DRIVE,DRIVER_AVAILABLE,10,83,1048,1048
2257,XLRTEF5300G450805,TIMER,RFMS,2024-05-11T00:29:38.243Z,2024-05-11T00:34:14.737Z,100948390,1992,40400,52.720075,7.183756,273,22.8,2024-05-11T00:29:08.000Z,84.0,Diesel,26.0,91,DRIVE,DRIVER_AVAILABLE,10,83,1104,1104
2258,XLRTEF5300G450805,DISTANCE_TRAVELLED,RFMS,2024-05-11T00:30:56.401Z,2024-05-11T00:35:33.620Z,100950005,0,40400,52.721876,7.15227,276,22.24,2024-05-11T00:30:49.000Z,82.0,Diesel,26.0,91,DRIVE,,10,85,1144,1144
2259,XLRTEF5300G450805,TIMER,RFMS,2024-05-11T00:34:37.930Z,2024-05-11T00:39:14.100Z,100955310,1992,40400,52.721644,7.085679,263,22.58,2024-05-11T00:34:08.000Z,86.0,Diesel,26.8,90,DRIVE,DRIVER_AVAILABLE,11,84,1104,1104
2260,XLRTEF5300G450805,TIMER,RFMS,2024-05-11T00:44:38.247Z,2024-05-11T00:49:18.132Z,100968315,1993,40800,52.721362,6.907989,261,22.79,2024-05-11T00:44:09.000Z,85.0,Diesel,26.8,91,DRIVE,DRIVER_AVAILABLE,10,84,1096,1096
2261,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-05-11T00:39:42.134Z,2024-05-11T00:49:22.279Z,100961860,0,0,52.734919,6.987189,270,3.28,2024-05-11T00:39:42.000Z,12.0,Diesel,26.4,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
2262,XLRTEF5300G450805,TIMER,RFMS,2024-05-11T00:39:38.252Z,2024-05-11T00:49:23.039Z,100961845,1993,40400,52.734819,6.989381,275,15.48,2024-05-11T00:39:09.000Z,84.0,Diesel,26.8,90,DRIVE,DRIVER_AVAILABLE,10,83,1056,1056
2263,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-05-11T00:39:28.106Z,2024-05-11T00:49:23.941Z,100961845,0,0,52.734918,6.987362,272,0.05,2024-05-11T00:39:28.000Z,0.0,Diesel,26.4,0,WORK,DRIVER_AVAILABLE,0,0,0,0
2264,XLRTEF5300G450805,TIMER,RFMS,2024-05-11T00:49:38.228Z,2024-05-11T00:55:26.214Z,100975335,1993,40800,52.724834,6.808518,266,22.85,2024-05-11T00:49:09.000Z,84.0,Diesel,26.4,90,DRIVE,DRIVER_AVAILABLE,10,84,1096,1096
2265,XLRTEF5300G450805,DISTANCE_TRAVELLED,RFMS,2024-05-11T00:49:29.181Z,2024-05-11T00:55:26.216Z,100975005,0,40800,52.724882,6.804478,276,22.79,2024-05-11T00:49:21.000Z,84.0,Diesel,26.0,90,DRIVE,,10,86,1096,1096
2266,XLRTEF5300G450805,TIMER,RFMS,2024-05-11T00:54:38.253Z,2024-05-11T00:59:14.704Z,100982395,1993,40800,52.723595,6.710722,274,22.8,2024-05-11T00:54:09.000Z,83.0,Diesel,25.6,90,DRIVE,DRIVER_AVAILABLE,10,85,1024,1024
2267,XLRTEF5300G450805,TIMER,RFMS,2024-05-11T00:59:38.237Z,2024-05-11T01:04:14.578Z,100987055,1993,40800,52.715943,6.639077,247,5.13,2024-05-11T00:59:09.000Z,14.0,Diesel,24.4,90,DRIVE,DRIVER_AVAILABLE,10,82,1080,1080
2268,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-05-11T01:00:21.152Z,2024-05-11T01:04:55.768Z,100987325,0,0,52.714008,6.636939,247,0.05,2024-05-11T01:00:21.000Z,0.0,Diesel,24.4,0,WORK,DRIVER_AVAILABLE,0,0,0,0
2269,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-05-11T01:00:27.748Z,2024-05-11T01:05:02.952Z,100987325,0,0,52.714009,6.636939,247,0.0,2024-05-11T01:00:27.000Z,0.0,Diesel,24.4,0,REST,DRIVER_AVAILABLE,0,0,0,0
2270,XLRTEF5300G450805,TIMER,RFMS,2024-05-11T01:00:33.094Z,2024-05-11T01:05:08.289Z,0,1993,41200,52.714236,6.637813,246,9.58,2024-05-11T01:00:09.000Z,15.0,Diesel,24.8,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
2271,XLRTEF5300G450805,IGNITION_OFF,RFMS,2024-05-11T01:00:33.770Z,2024-05-11T01:05:08.591Z,0,0,0,52.714009,6.636939,247,0.0,2024-05-11T01:00:33.000Z,0.0,Diesel,24.4,102,,,10,84,0,0
2272,XLRTEF5300G450805,ENGINE_OFF,RFMS,2024-05-11T01:00:36.771Z,2024-05-11T01:05:11.797Z,0,0,0,52.714004,6.636952,247,0.03,2024-05-11T01:00:36.000Z,0.0,Diesel,24.4,102,,,10,84,0,0
2273,XLRTEF5300G450805,TIMER,RFMS,2024-05-11T01:04:37.935Z,2024-05-11T01:09:13.365Z,0,0,0,52.714004,6.636941,247,0.0,2024-05-11T01:04:09.000Z,0.0,Diesel,102.0,0,,,0,0,0,0
2274,XLRTEF5300G450805,TIMER,RFMS,2024-05-11T01:09:37.917Z,2024-05-11T01:14:13.833Z,0,0,0,52.714004,6.636941,247,0.0,2024-05-11T01:09:09.000Z,0.0,Diesel,102.0,0,,,0,0,0,0
2275,XLRTEF5300G450805,TIMER,RFMS,2024-05-11T01:14:37.901Z,2024-05-11T01:19:14.138Z,0,0,0,52.714008,6.636944,247,0.0,2024-05-11T01:14:09.000Z,0.0,Diesel,102.0,0,,,0,0,0,0
2276,XLRTEF5300G450805,TIMER,RFMS,2024-05-11T01:19:37.924Z,2024-05-11T01:24:14.177Z,0,0,0,52.714008,6.636944,247,0.0,2024-05-11T01:19:09.000Z,0.0,Diesel,102.0,0,,,0,0,0,0
2277,XLRTEF5300G450805,TIMER,RFMS,2024-05-11T01:24:37.920Z,2024-05-11T01:29:13.718Z,0,0,0,52.714014,6.636943,247,0.0,2024-05-11T01:24:09.000Z,0.0,Diesel,102.0,0,,,0,0,0,0
2278,XLRTEF5300G450805,TIMER,RFMS,2024-05-11T01:29:37.938Z,2024-05-11T01:34:13.981Z,0,0,0,52.714014,6.636943,247,0.0,2024-05-11T01:29:10.000Z,0.0,Diesel,102.0,0,,,0,0,0,0
2279,XLRTEF5300G450805,TIMER,RFMS,2024-05-11T01:34:37.908Z,2024-05-11T01:39:14.312Z,0,0,0,52.714015,6.636935,247,0.0,2024-05-11T01:34:10.000Z,0.0,Diesel,102.0,0,,,0,0,0,0
2280,XLRTEF5300G450805,TIMER,RFMS,2024-05-11T01:39:37.945Z,2024-05-11T01:44:13.227Z,0,0,0,52.714015,6.636935,247,0.0,2024-05-11T01:39:10.000Z,0.0,Diesel,102.0,0,,,0,0,0,0
2281,XLRTEF5300G450805,TIMER,RFMS,2024-05-11T01:44:37.906Z,2024-05-11T01:49:13.664Z,0,0,0,52.714015,6.636935,247,0.0,2024-05-11T01:44:10.000Z,0.0,Diesel,102.0,0,,,0,0,0,0
2282,XLRTEF5300G450805,TIMER,RFMS,2024-05-11T01:45:53.996Z,2024-05-11T01:50:28.943Z,0,0,0,52.714008,6.636935,247,0.0,2024-05-11T01:45:10.000Z,0.0,Diesel,102.0,0,REST,REST,0,0,0,0
2283,XLRTEF5300G450805,DRIVER_2_WORKING_STATE_CHANGED,RFMS,2024-05-11T01:45:54.761Z,2024-05-11T01:50:30.042Z,100987325,0,0,52.714008,6.636935,247,0.0,2024-05-11T01:45:54.000Z,0.0,Diesel,0.0,0,REST,REST,0,0,0,0
2284,XLRTEF5300G450805,IGNITION_ON,RFMS,2024-05-11T01:45:54.957Z,2024-05-11T01:50:31.143Z,100987325,0,0,52.714008,6.636935,247,0.0,2024-05-11T01:45:54.000Z,0.0,Diesel,0.0,90,REST,REST,20,74,2040,2040
2285,XLRTEF5300G450805,IGNITION_OFF,RFMS,2024-05-11T01:45:55.899Z,2024-05-11T01:50:31.343Z,0,0,0,52.714008,6.636935,247,0.0,2024-05-11T01:45:55.000Z,0.0,Diesel,26.8,102,,,10,74,0,0
2286,XLRTEF5300G450805,IGNITION_ON,RFMS,2024-05-11T01:45:57.457Z,2024-05-11T01:50:32.344Z,100987325,0,0,52.714008,6.636935,247,0.0,2024-05-11T01:45:57.000Z,0.0,Diesel,0.0,90,REST,REST,10,74,888,888
2287,XLRTEF5300G450805,ENGINE_ON,RFMS,2024-05-11T01:45:58.457Z,2024-05-11T01:50:33.246Z,100987325,0,0,52.714008,6.636935,247,0.0,2024-05-11T01:45:58.000Z,0.0,Diesel,26.0,90,REST,REST,10,74,888,888
2288,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-05-11T01:46:43.203Z,2024-05-11T01:51:19.177Z,100987335,0,0,52.713983,6.636847,242,2.06,2024-05-11T01:46:43.000Z,7.0,Diesel,26.0,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
2289,XLRTEF5300G450805,DRIVER_2_WORKING_STATE_CHANGED,RFMS,2024-05-11T01:46:43.203Z,2024-05-11T01:51:19.179Z,100987335,0,0,52.713983,6.636847,242,2.06,2024-05-11T01:46:43.000Z,7.0,Diesel,26.0,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
2290,XLRTEF5300G450805,TIMER,RFMS,2024-05-11T01:49:38.265Z,2024-05-11T01:54:14.229Z,100989875,1993,43200,52.713202,6.591798,274,22.76,2024-05-11T01:49:23.000Z,84.0,Diesel,26.0,91,DRIVE,DRIVER_AVAILABLE,10,83,1024,1024
2291,XLRTEF5300G450805,TIMER,RFMS,2024-05-11T01:54:38.256Z,2024-05-11T01:59:14.488Z,100996950,1993,43200,52.710408,6.493171,254,22.76,2024-05-11T01:54:23.000Z,84.0,Diesel,25.2,90,DRIVE,DRIVER_AVAILABLE,10,81,984,984
2292,XLRTEF5300G450805,DISTANCE_TRAVELLED,RFMS,2024-05-11T01:56:08.255Z,2024-05-11T02:00:50.419Z,101000020,0,43200,52.70801,6.459031,264,22.78,2024-05-11T01:56:05.000Z,84.0,Diesel,25.2,90,DRIVE,,10,85,984,984
2293,XLRTEF5300G450805,TIMER,RFMS,2024-05-11T01:59:38.279Z,2024-05-11T02:04:14.502Z,101004030,1993,43200,52.691328,6.401884,226,22.8,2024-05-11T01:59:23.000Z,84.0,Diesel,24.4,90,DRIVE,DRIVER_AVAILABLE,10,83,1032,1032
2294,XLRTEF5300G450805,TIMER,RFMS,2024-05-11T02:04:38.270Z,2024-05-11T02:09:15.000Z,101011095,1993,43200,52.67887,6.306473,285,22.77,2024-05-11T02:04:23.000Z,84.0,Diesel,24.0,90,DRIVE,DRIVER_AVAILABLE,10,84,984,992
2295,XLRTEF5300G450805,TIMER,RFMS,2024-05-11T02:09:38.283Z,2024-05-11T02:14:14.792Z,101018170,1993,43200,52.678019,6.20994,235,22.8,2024-05-11T02:09:23.000Z,84.0,Diesel,23.6,90,DRIVE,DRIVER_AVAILABLE,10,86,1032,1032
2296,XLRTEF5300G450805,DISTANCE_TRAVELLED,RFMS,2024-05-11T02:13:50.929Z,2024-05-11T02:18:29.683Z,101025010,0,43200,52.627196,6.206104,171,22.79,2024-05-11T02:13:45.000Z,85.0,Diesel,23.6,90,DRIVE,,10,86,1000,1000
2297,XLRTEF5300G450805,TIMER,RFMS,2024-05-11T02:14:38.265Z,2024-05-11T02:19:14.527Z,101025250,1993,43200,52.619464,6.207316,181,22.79,2024-05-11T02:14:23.000Z,84.0,Diesel,23.6,90,DRIVE,DRIVER_AVAILABLE,10,86,1000,1000
2298,XLRTEF5300G450805,TIMER,RFMS,2024-05-11T02:19:38.289Z,2024-05-11T02:24:14.703Z,101032330,1993,43200,52.561122,6.178544,202,22.81,2024-05-11T02:19:23.000Z,84.0,Diesel,23.6,90,DRIVE,DRIVER_AVAILABLE,10,84,1096,1096
2299,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-05-11T02:21:16.079Z,2024-05-11T02:25:51.027Z,101034860,0,0,52.546119,6.168041,206,0.02,2024-05-11T02:21:16.000Z,0.0,Diesel,22.8,0,WORK,DRIVER_AVAILABLE,0,0,0,0
2300,XLRTEF5300G450805,TIMER,RFMS,2024-05-12T07:19:12.846Z,2024-05-12T07:23:54.878Z,101466700,2000,655350,50.173443,2.873045,0,0.0,2024-05-12T07:18:39.000Z,0.0,Diesel,99.2,80,REST,REST,18,32,1056,1056
2301,XLRTEF5300G450805,TIMER,RFMS,2024-05-12T07:21:39.942Z,2024-05-12T07:26:21.742Z,101466700,2000,655350,50.173443,2.873057,0,0.0,2024-05-12T07:21:39.000Z,0.0,Diesel,99.2,80,REST,REST,18,36,1072,1072
2302,XLRTEF5300G450805,IGNITION_OFF,RFMS,2024-05-12T07:21:40.780Z,2024-05-12T07:26:22.843Z,0,0,0,50.173443,2.873057,0,0.0,2024-05-12T07:21:41.000Z,0.0,Diesel,99.2,102,,,18,38,0,0
2303,XLRTEF5300G450805,ENGINE_OFF,RFMS,2024-05-12T07:21:43.920Z,2024-05-12T07:26:25.228Z,0,0,0,50.173443,2.873057,0,0.0,2024-05-12T07:21:44.000Z,0.0,Diesel,99.2,102,,,18,38,0,0
2304,XLRTEF5300G450805,IGNITION_ON,RFMS,2024-05-12T07:21:46.664Z,2024-05-12T07:26:27.921Z,101466700,0,0,50.173443,2.873057,0,0.0,2024-05-12T07:21:47.000Z,0.0,Diesel,0.0,80,REST,REST,18,38,1032,1032
2305,XLRTEF5300G450805,TIMER,RFMS,2024-05-12T07:22:28.321Z,2024-05-12T07:27:09.916Z,101466700,2000,655350,-9999.0,-9999.0,-9999,-9999.0,,0.0,Diesel,99.2,80,REST,REST,18,38,1024,1032
2306,XLRTEF5300G450805,IGNITION_OFF,RFMS,2024-05-12T07:22:29.407Z,2024-05-12T07:27:11.017Z,0,0,0,50.173443,2.873057,0,0.0,2024-05-12T07:22:30.000Z,0.0,Diesel,99.2,102,,,18,38,0,0
2307,XLRTEF5300G450805,TIMER,RFMS,2024-05-12T07:24:12.179Z,2024-05-12T07:28:54.893Z,0,0,0,50.173434,2.873054,0,0.02,2024-05-12T07:23:55.000Z,0.0,Diesel,0.0,0,,,0,0,0,0
2308,XLRTEF5300G450805,TIMER,RFMS,2024-05-12T07:25:49.783Z,2024-05-12T07:40:19.896Z,0,0,0,50.173434,2.873058,0,0.01,2024-05-12T07:24:55.000Z,0.0,Diesel,0.0,0,,,0,0,0,0
2309,XLRTEF5300G450805,ENGINE_ON,RFMS,2024-05-12T19:19:21.681Z,2024-05-12T19:24:44.113Z,101466700,0,655350,50.173452,2.873102,0,0.0,2024-05-12T19:19:19.000Z,0.0,Diesel,99.2,80,REST,REST,18,24,616,616
2310,XLRTEF5300G450805,ENGINE_OFF,RFMS,2024-05-12T19:19:20.050Z,2024-05-12T19:24:44.114Z,101466700,0,655350,50.1734,2.87311,0,0.0,,0.0,Diesel,99.2,80,REST,REST,18,24,616,616
2311,XLRTEF5300G450805,IGNITION_ON,RFMS,2024-05-12T19:19:19.518Z,2024-05-12T19:24:44.713Z,101466700,0,655350,50.1734,2.87311,0,0.0,,0.0,Diesel,0.0,80,REST,REST,20,24,2040,2040
2312,XLRTEF5300G450805,ENGINE_ON,RFMS,2024-05-12T19:19:19.518Z,2024-05-12T19:24:44.716Z,0,0,0,50.1734,2.87311,0,0.0,,0.0,Diesel,0.0,0,,,0,0,0,0
2313,XLRTEF5300G450805,TIMER,RFMS,2024-05-12T19:24:18.705Z,2024-05-12T19:29:02.730Z,101466700,2000,655350,50.173439,2.873063,0,0.0,2024-05-12T19:23:49.000Z,0.0,Diesel,99.2,80,REST,REST,18,36,1088,1088
2314,XLRTEF5300G450805,TIMER,RFMS,2024-05-12T19:29:19.140Z,2024-05-12T19:34:02.804Z,101466700,2000,655350,50.173435,2.873044,0,0.0,2024-05-12T19:28:49.000Z,0.0,Diesel,99.2,80,REST,REST,18,44,1064,1064
2315,XLRTEF5300G450805,IGNITION_OFF,RFMS,2024-05-12T19:29:33.671Z,2024-05-12T19:34:15.771Z,0,0,0,50.173435,2.873044,0,0.0,2024-05-12T19:29:33.000Z,0.0,Diesel,99.2,102,,,18,45,1056,1056
2316,XLRTEF5300G450805,ENGINE_OFF,RFMS,2024-05-12T19:29:36.531Z,2024-05-12T19:34:19.473Z,0,0,0,50.173435,2.873044,0,0.0,2024-05-12T19:29:36.000Z,0.0,Diesel,99.2,102,,,18,45,0,0
2317,XLRTEF5300G450805,TIMER,RFMS,2024-05-12T19:34:18.059Z,2024-05-12T19:39:01.353Z,0,0,0,50.173437,2.873025,0,0.0,2024-05-12T19:34:01.000Z,0.0,Diesel,102.0,0,,,0,0,0,0
2318,XLRTEF5300G450805,TIMER,RFMS,2024-05-12T19:36:31.010Z,2024-05-12T22:36:35.244Z,0,0,0,50.173428,2.873046,0,0.0,2024-05-12T19:36:01.000Z,0.0,Diesel,0.0,0,,,0,0,0,0
2319,XLRTEF5300G450805,ENGINE_ON,RFMS,2024-05-12T23:59:33.970Z,2024-05-13T00:04:31.044Z,101466700,0,0,50.173438,2.873064,0,0.0,2024-05-12T23:59:34.000Z,0.0,Diesel,99.2,80,REST,REST,15,28,776,776
2320,XLRTEF5300G450805,IGNITION_ON,RFMS,2024-05-12T23:59:32.573Z,2024-05-13T00:04:32.045Z,101466700,0,655350,50.173438,2.873064,0,0.0,2024-05-12T23:59:33.000Z,0.0,Diesel,0.0,80,REST,REST,20,28,2040,2040
2321,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-05-13T00:00:43.043Z,2024-05-13T00:05:27.612Z,101466700,0,0,50.173448,2.873062,0,0.0,2024-05-13T00:00:44.000Z,0.0,Diesel,99.2,0,DRIVER_AVAILABLE,REST,0,0,0,0
2322,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-05-13T00:00:44.039Z,2024-05-13T00:05:28.615Z,101466700,0,0,50.173448,2.873062,0,0.0,2024-05-13T00:00:45.000Z,0.0,Diesel,99.2,0,WORK,REST,0,0,0,0
2323,XLRTEF5300G450805,TIMER,RFMS,2024-05-13T00:04:31.271Z,2024-05-13T00:09:17.539Z,101466700,2000,655350,50.173454,2.873067,0,0.0,2024-05-13T00:03:59.000Z,0.0,Diesel,99.2,80,WORK,REST,15,37,1040,1040
2324,XLRTEF5300G450805,DRIVER_2_WORKING_STATE_CHANGED,RFMS,2024-05-13T00:04:31.495Z,2024-05-13T00:09:19.640Z,101466700,0,0,50.173461,2.873039,312,0.4,2024-05-13T00:04:32.000Z,1.0,Diesel,99.2,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
2325,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-05-13T00:04:31.495Z,2024-05-13T00:09:19.642Z,101466700,0,0,50.173461,2.873039,312,0.4,2024-05-13T00:04:32.000Z,1.0,Diesel,99.2,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
2326,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-05-13T00:04:56.499Z,2024-05-13T00:09:40.700Z,101466715,0,0,50.173555,2.872944,355,0.12,2024-05-13T00:04:57.000Z,0.0,Diesel,99.2,0,WORK,DRIVER_AVAILABLE,0,0,0,0
2327,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-05-13T00:05:01.499Z,2024-05-13T00:09:46.405Z,101466715,0,0,50.173557,2.872951,26,0.14,2024-05-13T00:05:02.000Z,0.0,Diesel,99.2,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
2328,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-05-13T00:06:07.504Z,2024-05-13T00:10:52.000Z,101466720,0,0,50.173583,2.872976,26,0.52,2024-05-13T00:06:08.000Z,1.0,Diesel,99.2,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
2329,XLRTEF5300G450805,TIMER,RFMS,2024-05-13T00:09:31.280Z,2024-05-13T00:14:17.572Z,101469315,2001,42800,50.152211,2.872874,182,22.78,2024-05-13T00:08:59.000Z,84.0,Diesel,99.2,81,DRIVE,DRIVER_AVAILABLE,15,75,1080,1080
2330,XLRTEF5300G450805,DISTANCE_TRAVELLED,RFMS,2024-05-13T00:13:11.465Z,2024-05-13T00:18:03.100Z,101475000,0,42800,50.102719,2.871203,200,9.41,2024-05-13T00:13:10.000Z,35.0,Diesel,99.2,80,DRIVE,,16,81,1176,1176
2331,XLRTEF5300G450805,TIMER,RFMS,2024-05-13T00:14:31.280Z,2024-05-13T00:19:16.929Z,101475405,2001,42800,50.104302,2.867981,337,2.21,2024-05-13T00:13:59.000Z,8.0,Diesel,99.2,80,DRIVE,DRIVER_AVAILABLE,15,82,1088,1088
2332,XLRTEF5300G450805,TIMER,RFMS,2024-05-13T00:19:31.274Z,2024-05-13T00:24:17.791Z,101479255,2001,44000,50.108731,2.829247,151,6.18,2024-05-13T00:18:59.000Z,22.0,Diesel,99.2,79,DRIVE,DRIVER_AVAILABLE,15,83,1056,1056
2333,XLRTEF5300G450805,TIMER,RFMS,2024-05-13T00:24:31.277Z,2024-05-13T00:29:17.502Z,101484530,2001,44000,50.076416,2.791111,228,19.37,2024-05-13T00:23:59.000Z,72.0,Diesel,99.2,80,DRIVE,DRIVER_AVAILABLE,15,84,1096,1096
2334,XLRTEF5300G450805,TIMER,RFMS,2024-05-13T00:29:31.283Z,2024-05-13T00:34:17.487Z,101489800,2001,44000,50.045953,2.738462,229,20.92,2024-05-13T00:28:59.000Z,78.0,Diesel,99.2,80,DRIVE,DRIVER_AVAILABLE,15,90,1080,1080
2335,XLRTEF5300G450805,TIMER,RFMS,2024-05-13T00:34:31.277Z,2024-05-13T00:39:17.770Z,101494930,2001,43600,50.01752,2.685006,232,16.86,2024-05-13T00:33:59.000Z,63.0,Diesel,99.2,78,DRIVE,DRIVER_AVAILABLE,15,86,1152,1152
2336,XLRTEF5300G450805,DISTANCE_TRAVELLED,RFMS,2024-05-13T00:39:15.377Z,2024-05-13T00:44:06.963Z,101500000,0,41200,49.986583,2.649415,321,6.64,2024-05-13T00:39:14.000Z,24.0,Diesel,99.2,79,DRIVE,,15,83,1088,1088
2337,XLRTEF5300G450805,TIMER,RFMS,2024-05-13T00:39:31.280Z,2024-05-13T00:44:17.894Z,101499820,2001,41200,49.986267,2.65206,269,22.37,2024-05-13T00:38:59.000Z,82.0,Diesel,99.2,79,DRIVE,DRIVER_AVAILABLE,15,84,1144,1144
2338,XLRTEF5300G450805,TIMER,RFMS,2024-05-13T00:44:31.286Z,2024-05-13T00:49:18.216Z,101504915,2001,41200,49.984182,2.588493,245,22.28,2024-05-13T00:43:59.000Z,82.0,Diesel,99.2,80,DRIVE,DRIVER_AVAILABLE,14,88,1080,1080
2339,XLRTEF5300G450805,TIMER,RFMS,2024-05-13T00:49:31.288Z,2024-05-13T00:54:17.713Z,101511060,2001,40400,49.962299,2.512805,246,20.26,2024-05-13T00:49:00.000Z,75.0,Diesel,99.2,80,DRIVE,DRIVER_AVAILABLE,14,84,1136,1136
2340,XLRTEF5300G450805,TIMER,RFMS,2024-05-13T00:54:31.291Z,2024-05-13T00:59:16.848Z,101517570,2001,40800,49.946822,2.429735,242,21.39,2024-05-13T00:54:00.000Z,79.0,Diesel,99.2,78,DRIVE,DRIVER_AVAILABLE,14,87,1144,1144
2341,XLRTEF5300G450805,TIMER,RFMS,2024-05-13T00:59:31.285Z,2024-05-13T01:04:17.547Z,101523255,2001,42400,49.921186,2.369566,246,13.0,2024-05-13T00:59:00.000Z,48.0,Diesel,99.2,78,DRIVE,DRIVER_AVAILABLE,14,84,1160,1168
2342,XLRTEF5300G450805,DISTANCE_TRAVELLED,RFMS,2024-05-13T01:00:48.670Z,2024-05-13T01:05:40.567Z,101525000,0,42800,49.915123,2.34807,247,16.37,2024-05-13T01:00:47.000Z,60.0,Diesel,99.2,78,DRIVE,,14,86,1152,1160
2343,XLRTEF5300G450805,TIMER,RFMS,2024-05-13T01:04:31.289Z,2024-05-13T01:10:43.392Z,101528765,2001,43200,49.927104,2.30509,269,22.37,2024-05-13T01:04:00.000Z,82.0,Diesel,99.2,78,DRIVE,DRIVER_AVAILABLE,15,83,1192,1192
2344,XLRTEF5300G450805,TIMER,RFMS,2024-05-13T01:09:31.292Z,2024-05-13T01:14:17.319Z,101534270,2002,45200,49.932483,2.243792,172,12.08,2024-05-13T01:09:00.000Z,43.0,Diesel,99.2,78,DRIVE,DRIVER_AVAILABLE,15,85,1032,1032
2345,XLRTEF5300G450805,TIMER,RFMS,2024-05-13T01:14:31.295Z,2024-05-13T01:19:17.621Z,101540540,2002,44000,49.881988,2.221363,207,19.59,2024-05-13T01:14:00.000Z,73.0,Diesel,99.2,78,DRIVE,DRIVER_AVAILABLE,14,89,1152,1152
2346,XLRTEF5300G450805,TIMER,RFMS,2024-05-13T01:19:31.278Z,2024-05-13T01:24:18.364Z,101547195,2002,43600,49.849672,2.153122,232,23.67,2024-05-13T01:19:00.000Z,87.0,Diesel,99.2,78,DRIVE,DRIVER_AVAILABLE,15,82,1192,1192
2347,XLRTEF5300G450805,DISTANCE_TRAVELLED,RFMS,2024-05-13T01:21:01.706Z,2024-05-13T01:25:52.740Z,101550000,0,43600,49.84146,2.118326,267,22.54,2024-05-13T01:20:59.000Z,84.0,Diesel,99.2,78,DRIVE,,14,90,1136,1136
